latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
39.33216,-74.35861,20.0,0,GMT,GMT

time,temperature_2m (°C),dew_point_2m (°C),precipitation (mm),snowfall (cm),weather_code (wmo code),cloud_cover (%),wind_speed_10m (km/h),wind_gusts_10m (km/h),is_day (),shortwave_radiation (W/m²),apparent_temperature (°C)
2023-11-27T05:00,11.1,8.7,0.00,0.00,3,97,42.9,65.2,0,0.0,4.5
2023-11-27T06:00,9.9,7.8,0.00,0.00,2,73,35.7,58.0,0,0.0,4.1
2023-11-27T07:00,9.3,6.6,0.00,0.00,3,100,35.9,49.7,0,0.0,3.2
2023-11-27T08:00,9.1,6.1,0.00,0.00,0,13,32.2,47.9,0,0.0,3.4
2023-11-27T09:00,8.9,5.8,0.00,0.00,0,9,28.6,42.8,0,0.0,3.7
2023-11-27T10:00,8.5,5.5,0.00,0.00,1,42,24.4,38.5,0,0.0,3.8
2023-11-27T11:00,8.3,5.4,0.00,0.00,0,7,25.6,34.2,0,0.0,3.5
2023-11-27T12:00,7.9,5.1,0.00,0.00,0,5,23.1,34.6,1,0.0,3.4
2023-11-27T13:00,7.1,4.7,0.00,0.00,0,8,21.6,29.5,1,61.0,2.6
2023-11-27T14:00,7.3,4.4,0.00,0.00,0,12,18.3,29.2,1,206.0,3.3
2023-11-27T15:00,8.6,4.9,0.00,0.00,0,1,15.4,25.6,1,340.0,5.1
2023-11-27T16:00,10.2,5.0,0.00,0.00,0,0,19.7,23.4,1,446.0,6.1
2023-11-27T17:00,10.6,2.8,0.00,0.00,0,0,28.1,36.0,1,493.0,4.8
2023-11-27T18:00,10.5,1.9,0.00,0.00,0,1,27.1,36.0,1,481.0,4.7
2023-11-27T19:00,9.9,1.7,0.00,0.00,0,1,27.8,37.1,1,412.0,4.0
2023-11-27T20:00,9.8,1.0,0.00,0.00,0,1,29.0,37.8,1,291.0,3.6
2023-11-27T21:00,9.3,0.2,0.00,0.00,0,0,30.5,40.7,1,138.0,2.8
2023-11-27T22:00,8.5,-0.2,0.00,0.00,0,0,30.8,42.1,0,14.0,1.9
2023-11-27T23:00,7.5,-0.7,0.00,0.00,0,0,31.1,42.1,0,0.0,0.8
2023-11-28T00:00,6.8,-0.8,0.00,0.00,0,0,27.7,42.1,0,0.0,0.5
2023-11-28T01:00,5.8,-1.2,0.00,0.00,0,0,28.5,40.7,0,0.0,-0.7
2023-11-28T02:00,4.9,-2.1,0.00,0.00,0,0,30.0,41.0,0,0.0,-1.9
2023-11-28T03:00,4.4,-2.7,0.00,0.00,0,0,34.0,46.8,0,0.0,-3.1
2023-11-28T04:00,4.1,-3.1,0.00,0.00,0,0,34.1,47.9,0,0.0,-3.4
2023-11-28T05:00,3.8,-3.0,0.00,0.00,0,0,33.2,47.9,0,0.0,-3.6
2023-11-28T06:00,3.3,-2.9,0.00,0.00,0,0,34.7,48.2,0,0.0,-4.3
2023-11-28T07:00,3.1,-3.5,0.00,0.00,0,1,30.2,48.6,0,0.0,-3.9
2023-11-28T08:00,2.9,-3.4,0.00,0.00,0,0,27.2,42.5,0,0.0,-3.6
2023-11-28T09:00,3.1,-2.8,0.00,0.00,0,0,29.5,41.0,0,0.0,-3.8
2023-11-28T10:00,3.2,-3.1,0.00,0.00,0,0,31.0,43.6,0,0.0,-3.9
2023-11-28T11:00,3.0,-3.3,0.00,0.00,0,0,29.5,43.9,0,0.0,-3.9
2023-11-28T12:00,2.8,-3.5,0.00,0.00,0,0,30.6,43.2,1,0.0,-4.3
2023-11-28T13:00,3.6,-3.3,0.00,0.00,1,24,28.4,40.0,1,62.0,-3.1
2023-11-28T14:00,3.9,-3.3,0.00,0.00,0,13,29.0,41.4,1,194.0,-2.9
2023-11-28T15:00,4.3,-3.6,0.00,0.00,0,14,34.4,46.8,1,314.0,-3.4
2023-11-28T16:00,4.5,-6.4,0.00,0.00,0,0,36.9,51.1,1,440.0,-3.8
2023-11-28T17:00,4.5,-6.2,0.00,0.00,0,0,39.2,54.4,1,510.0,-4.2
2023-11-28T18:00,4.3,-6.9,0.00,0.00,0,9,39.8,55.8,1,503.0,-4.5
2023-11-28T19:00,4.5,-5.8,0.00,0.00,0,13,40.7,56.9,1,417.0,-4.3
2023-11-28T20:00,3.9,-6.0,0.10,0.07,71,3,42.7,60.1,1,278.0,-5.2
2023-11-28T21:00,3.6,-5.3,0.00,0.00,0,2,43.4,61.6,1,135.0,-5.5
2023-11-28T22:00,3.4,-5.7,0.00,0.00,0,1,43.6,62.3,0,13.0,-5.8
2023-11-28T23:00,2.8,-6.2,0.00,0.00,0,0,41.4,62.3,0,0.0,-6.2
2023-11-29T00:00,2.6,-7.0,0.00,0.00,0,0,41.1,61.2,0,0.0,-6.4
2023-11-29T01:00,1.7,-6.4,0.00,0.00,0,0,40.3,58.7,0,0.0,-7.1
2023-11-29T02:00,1.3,-6.5,0.00,0.00,0,0,39.8,58.0,0,0.0,-7.5
2023-11-29T03:00,0.9,-6.7,0.00,0.00,0,0,37.8,56.9,0,0.0,-7.6
2023-11-29T04:00,0.6,-7.0,0.00,0.00,0,0,35.3,54.4,0,0.0,-7.5
2023-11-29T05:00,0.3,-6.8,0.00,0.00,0,0,34.3,50.8,0,0.0,-7.7
2023-11-29T06:00,0.1,-6.4,0.00,0.00,0,0,34.2,49.7,0,0.0,-7.8
2023-11-29T07:00,-0.1,-6.1,0.00,0.00,0,0,33.0,49.3,0,0.0,-7.8
2023-11-29T08:00,-0.3,-6.1,0.00,0.00,0,0,32.6,48.2,0,0.0,-7.9
2023-11-29T09:00,-0.6,-6.0,0.00,0.00,0,0,31.6,47.2,0,0.0,-8.1
2023-11-29T10:00,-0.8,-6.1,0.00,0.00,0,0,30.6,45.7,0,0.0,-8.1
2023-11-29T11:00,-0.9,-6.1,0.00,0.00,0,0,29.2,44.6,0,0.0,-8.1
2023-11-29T12:00,-1.1,-6.3,0.00,0.00,0,0,27.1,42.8,1,0.0,-7.9
2023-11-29T13:00,-1.3,-6.4,0.00,0.00,0,0,24.6,40.0,1,59.0,-7.8
2023-11-29T14:00,-1.0,-6.2,0.00,0.00,0,0,22.3,37.1,1,214.0,-7.2
2023-11-29T15:00,-0.3,-6.3,0.00,0.00,0,0,19.5,33.8,1,356.0,-6.0
2023-11-29T16:00,0.5,-6.5,0.00,0.00,0,6,17.3,29.9,1,456.0,-4.9
2023-11-29T17:00,1.3,-6.6,0.00,0.00,1,25,17.5,27.0,1,499.0,-4.2
2023-11-29T18:00,2.0,-6.2,0.00,0.00,0,5,20.5,29.9,1,482.0,-3.9
2023-11-29T19:00,2.4,-6.4,0.00,0.00,0,7,24.6,34.9,1,410.0,-4.1
2023-11-29T20:00,2.5,-5.2,0.00,0.00,0,19,26.6,38.9,1,287.0,-4.2
2023-11-29T21:00,2.8,-4.9,0.00,0.00,1,46,25.1,38.5,1,133.0,-3.6
2023-11-29T22:00,3.3,-5.6,0.00,0.00,0,19,25.9,36.7,0,12.0,-3.3
2023-11-29T23:00,3.5,-5.5,0.00,0.00,0,0,26.9,37.8,0,0.0,-3.2
2023-11-30T00:00,3.6,-5.0,0.00,0.00,0,6,26.0,38.2,0,0.0,-3.0
2023-11-30T01:00,3.4,-5.1,0.00,0.00,0,6,22.3,34.2,0,0.0,-2.6
2023-11-30T02:00,3.6,-4.0,0.00,0.00,3,87,24.2,34.6,0,0.0,-2.6
2023-11-30T03:00,4.0,-3.8,0.00,0.00,3,99,27.7,38.9,0,0.0,-2.7
2023-11-30T04:00,4.6,-3.3,0.00,0.00,3,92,27.1,38.9,0,0.0,-2.0
2023-11-30T05:00,5.0,-3.0,0.00,0.00,3,98,25.4,38.2,0,0.0,-1.2
2023-11-30T06:00,5.3,-2.4,0.00,0.00,0,3,25.3,35.3,0,0.0,-0.8
2023-11-30T07:00,5.5,-1.8,0.00,0.00,0,0,27.1,37.1,0,0.0,-0.9
2023-11-30T08:00,5.3,-1.4,0.00,0.00,0,0,26.6,37.4,0,0.0,-0.9
2023-11-30T09:00,5.0,-1.2,0.00,0.00,0,0,24.6,36.7,0,0.0,-0.9
2023-11-30T10:00,4.8,-0.9,0.00,0.00,0,0,23.0,34.6,0,0.0,-0.9
2023-11-30T11:00,4.4,-0.8,0.00,0.00,0,0,21.3,32.8,0,0.0,-1.0
2023-11-30T12:00,4.2,-0.4,0.00,0.00,0,0,19.9,30.6,1,0.0,-0.9
2023-11-30T13:00,4.9,0.4,0.00,0.00,0,5,18.3,27.4,1,56.0,0.1
2023-11-30T14:00,5.3,0.0,0.00,0.00,1,40,16.8,26.6,1,206.0,0.7
2023-11-30T15:00,5.9,-0.1,0.00,0.00,0,14,12.1,24.5,1,344.0,2.0
2023-11-30T16:00,6.8,0.6,0.00,0.00,1,20,14.1,19.4,1,444.0,2.7
2023-11-30T17:00,7.7,1.9,0.00,0.00,0,0,20.3,26.6,1,489.0,2.9
2023-11-30T18:00,8.4,2.1,0.00,0.00,0,0,26.6,34.6,1,476.0,2.8
2023-11-30T19:00,9.0,1.7,0.00,0.00,2,57,26.3,35.3,1,404.0,3.3
2023-11-30T20:00,9.6,1.6,0.00,0.00,3,87,28.7,37.1,1,280.0,3.6
2023-11-30T21:00,10.1,2.1,0.00,0.00,3,100,29.6,38.2,1,130.0,4.0
2023-11-30T22:00,10.3,3.2,0.00,0.00,3,96,28.9,38.2,0,11.0,4.5
2023-11-30T23:00,10.4,3.9,0.00,0.00,3,100,30.0,38.5,0,0.0,4.6
2023-12-01T00:00,10.5,4.4,0.00,0.00,3,100,29.9,38.5,0,0.0,4.8
2023-12-01T01:00,10.9,5.3,0.00,0.00,3,99,30.4,39.2,0,0.0,5.3
2023-12-01T02:00,10.9,5.7,0.00,0.00,3,95,30.3,38.2,0,0.0,5.4
2023-12-01T03:00,10.6,6.4,0.00,0.00,2,54,30.7,39.6,0,0.0,5.2
2023-12-01T04:00,10.2,5.9,0.00,0.00,0,18,28.1,39.2,0,0.0,5.1
2023-12-01T05:00,9.7,5.2,0.00,0.00,0,0,24.2,35.6,0,0.0,5.0
2023-12-01T06:00,9.8,5.2,0.00,0.00,0,0,23.9,31.3,0,0.0,5.1
2023-12-01T07:00,9.8,5.4,0.00,0.00,0,1,23.6,31.0,0,0.0,5.2
2023-12-01T08:00,9.5,5.2,0.00,0.00,0,8,22.3,30.2,0,0.0,5.1
2023-12-01T09:00,9.2,5.0,0.00,0.00,1,45,22.7,30.2,0,0.0,4.6
2023-12-01T10:00,8.8,4.8,0.00,0.00,1,33,19.9,29.5,0,0.0,4.7
2023-12-01T11:00,8.8,4.8,0.00,0.00,3,100,18.3,26.3,0,0.0,4.8
2023-12-01T12:00,9.0,4.8,0.00,0.00,3,95,19.1,24.8,1,0.0,5.0
2023-12-01T13:00,9.7,5.3,0.00,0.00,3,91,16.3,21.2,1,39.0,6.1
2023-12-01T14:00,9.9,5.7,0.00,0.00,3,100,15.7,21.2,1,180.0,6.6
2023-12-01T15:00,10.2,6.5,0.00,0.00,3,100,20.3,24.8,1,269.0,6.3
2023-12-01T16:00,10.2,7.0,0.00,0.00,3,100,25.8,32.4,1,156.0,5.7
2023-12-01T17:00,10.0,6.6,0.00,0.00,3,100,21.9,32.4,1,119.0,6.0
2023-12-01T18:00,10.1,6.5,0.00,0.00,3,100,19.4,28.1,1,138.0,6.4
2023-12-01T19:00,10.6,7.6,0.00,0.00,3,100,22.9,28.1,1,112.0,6.6
2023-12-01T20:00,11.0,8.1,0.10,0.00,51,100,24.5,32.0,1,75.0,6.9
2023-12-01T21:00,11.6,8.3,0.00,0.00,3,100,29.2,36.7,1,58.0,6.9
2023-12-01T22:00,11.8,8.9,0.20,0.00,51,100,26.4,36.7,0,3.0,7.7
2023-12-01T23:00,11.9,8.6,0.30,0.00,51,100,30.9,37.8,0,0.0,7.1
2023-12-02T00:00,12.1,8.9,0.50,0.00,53,100,35.4,45.4,0,0.0,6.6
2023-12-02T01:00,12.2,10.0,1.70,0.00,61,100,26.4,41.8,0,0.0,8.3
2023-12-02T02:00,11.9,10.3,1.00,0.00,55,100,22.0,32.8,0,0.0,8.8
2023-12-02T03:00,11.2,9.7,1.00,0.00,55,100,17.6,35.6,0,0.0,8.6
2023-12-02T04:00,11.1,9.6,0.90,0.00,53,100,13.7,34.2,0,0.0,9.0
2023-12-02T05:00,11.3,9.8,2.30,0.00,61,100,19.7,23.8,0,0.0,8.4
2023-12-02T06:00,11.6,10.2,0.00,0.00,3,100,18.3,24.1,0,0.0,9.0
2023-12-02T07:00,11.7,10.6,0.00,0.00,3,99,19.1,23.0,0,0.0,9.1
2023-12-02T08:00,11.7,10.7,0.00,0.00,3,100,19.9,23.8,0,0.0,9.0
2023-12-02T09:00,11.8,10.8,0.00,0.00,2,50,21.0,25.6,0,0.0,9.0
2023-12-02T10:00,12.0,11.1,0.00,0.00,0,19,21.3,27.0,0,0.0,9.2
2023-12-02T11:00,11.8,11.1,0.00,0.00,1,44,19.2,26.3,0,0.0,9.4
2023-12-02T12:00,11.8,11.1,0.00,0.00,2,73,20.0,23.8,1,0.0,9.2
2023-12-02T13:00,10.8,10.4,0.00,0.00,3,100,9.4,11.5,1,41.0,9.5
2023-12-02T14:00,10.9,10.3,0.00,0.00,3,100,8.4,11.2,1,148.0,9.8
2023-12-02T15:00,11.4,10.4,0.00,0.00,3,95,11.5,13.0,1,254.0,9.8
2023-12-02T16:00,11.7,10.6,0.00,0.00,3,80,12.4,14.4,1,385.0,10.1
2023-12-02T17:00,11.9,10.8,0.00,0.00,3,100,13.7,15.1,1,415.0,10.2
2023-12-02T18:00,11.7,10.9,0.00,0.00,3,99,17.4,20.9,1,367.0,9.5
2023-12-02T19:00,11.6,10.9,0.00,0.00,3,100,16.9,20.9,1,329.0,9.4
2023-12-02T20:00,11.8,10.8,0.00,0.00,3,100,14.1,20.2,1,187.0,10.0
2023-12-02T21:00,11.7,10.8,0.00,0.00,3,100,12.3,16.6,1,62.0,10.1
2023-12-02T22:00,11.4,10.7,0.00,0.00,3,100,9.7,14.0,0,7.0,10.2
2023-12-02T23:00,11.1,10.6,0.00,0.00,3,100,6.3,10.8,0,0.0,10.3
2023-12-03T00:00,11.0,10.7,0.00,0.00,3,100,6.5,8.3,0,0.0,10.3
2023-12-03T01:00,11.3,10.6,0.00,0.00,3,100,7.6,8.6,0,0.0,10.3
2023-12-03T02:00,11.5,10.8,0.00,0.00,3,100,4.7,8.3,0,0.0,11.1
2023-12-03T03:00,11.2,10.6,0.00,0.00,3,100,8.4,8.3,0,0.0,10.1
2023-12-03T04:00,11.2,10.6,0.00,0.00,3,100,9.9,13.7,0,0.0,10.0
2023-12-03T05:00,11.2,10.7,0.00,0.00,3,100,11.7,13.3,0,0.0,9.7
2023-12-03T06:00,11.2,10.6,0.00,0.00,3,100,9.5,14.0,0,0.0,10.0
2023-12-03T07:00,11.4,10.8,0.00,0.00,3,100,15.9,17.6,0,0.0,9.3
2023-12-03T08:00,11.4,10.8,0.10,0.00,51,100,17.2,20.9,0,0.0,9.1
2023-12-03T09:00,11.5,11.0,0.30,0.00,51,100,21.2,25.2,0,0.0,8.7
2023-12-03T10:00,11.6,10.8,0.30,0.00,51,100,24.1,29.9,0,0.0,8.3
2023-12-03T11:00,11.6,10.4,0.10,0.00,51,100,28.1,34.9,0,0.0,7.6
2023-12-03T12:00,11.6,10.2,0.90,0.00,53,100,29.9,39.2,0,0.0,7.3
2023-12-03T13:00,11.2,10.2,2.90,0.00,63,100,23.4,36.0,1,5.0,7.8
2023-12-03T14:00,11.6,10.5,2.80,0.00,63,100,26.7,32.0,1,22.0,7.8
2023-12-03T15:00,11.9,10.9,1.00,0.00,55,100,32.7,40.7,1,36.0,7.4
2023-12-03T16:00,12.2,11.5,1.10,0.00,55,100,31.4,41.8,1,114.0,8.1
2023-12-03T17:00,12.7,12.1,0.00,0.00,3,100,27.4,39.6,1,105.0,9.3
2023-12-03T18:00,12.7,12.3,0.00,0.00,3,100,21.6,33.5,1,174.0,10.2
2023-12-03T19:00,12.2,11.8,0.00,0.00,3,100,21.9,26.6,1,169.0,9.5
2023-12-03T20:00,12.1,11.7,0.00,0.00,3,100,19.1,26.6,1,90.0,9.8
2023-12-03T21:00,12.5,12.3,0.00,0.00,3,100,16.8,23.0,1,31.0,10.7
2023-12-03T22:00,12.5,12.5,0.10,0.00,51,100,15.1,19.8,0,2.0,11.1
2023-12-03T23:00,12.5,12.3,0.00,0.00,3,100,16.9,18.7,0,0.0,10.8
2023-12-04T00:00,12.5,12.2,0.00,0.00,3,100,21.3,24.5,0,0.0,10.0
2023-12-04T01:00,11.9,11.5,0.00,0.00,3,100,20.4,24.8,0,0.0,9.4
2023-12-04T02:00,11.6,11.0,0.00,0.00,3,95,17.0,24.5,0,0.0,9.4
2023-12-04T03:00,11.4,10.6,0.00,0.00,3,100,19.7,25.6,0,0.0,8.8
2023-12-04T04:00,11.2,10.4,0.00,0.00,3,100,16.5,23.8,0,0.0,8.9
2023-12-04T05:00,11.1,10.4,0.00,0.00,3,100,14.8,19.8,0,0.0,9.0
2023-12-04T06:00,10.8,10.1,0.00,0.00,3,100,17.8,20.9,0,0.0,8.3
2023-12-04T07:00,10.5,9.3,0.00,0.00,3,100,20.9,25.6,0,0.0,7.3
2023-12-04T08:00,10.5,7.9,0.00,0.00,3,100,24.6,29.2,0,0.0,6.3
2023-12-04T09:00,9.7,7.2,0.00,0.00,3,100,26.1,32.4,0,0.0,5.2
2023-12-04T10:00,9.0,6.3,0.00,0.00,3,92,21.8,33.1,0,0.0,4.9
2023-12-04T11:00,8.5,5.4,0.00,0.00,3,92,18.7,28.8,0,0.0,4.6
2023-12-04T12:00,8.1,5.0,0.00,0.00,1,45,16.7,24.8,0,0.0,4.4
2023-12-04T13:00,8.4,5.2,0.00,0.00,2,71,15.5,22.0,1,45.0,5.0
2023-12-04T14:00,8.5,4.7,0.00,0.00,3,93,15.2,20.5,1,190.0,5.0
2023-12-04T15:00,9.2,4.5,0.00,0.00,3,100,14.9,20.2,1,311.0,5.7
2023-12-04T16:00,10.1,4.6,0.00,0.00,3,100,18.4,22.3,1,393.0,6.1
2023-12-04T17:00,10.4,3.9,0.00,0.00,3,100,17.7,23.0,1,386.0,6.4
2023-12-04T18:00,10.6,3.9,0.00,0.00,3,100,14.4,21.6,1,402.0,7.0
2023-12-04T19:00,10.6,4.2,0.00,0.00,3,100,13.3,17.6,1,297.0,7.3
2023-12-04T20:00,10.6,4.3,0.00,0.00,3,100,13.3,16.2,1,210.0,7.3
2023-12-04T21:00,10.5,4.2,0.00,0.00,3,100,15.1,18.0,1,78.0,6.9
2023-12-04T22:00,10.0,4.2,0.00,0.00,3,100,18.8,23.0,0,6.0,5.9
2023-12-04T23:00,9.4,4.0,0.00,0.00,3,100,19.9,25.6,0,0.0,5.1
2023-12-05T00:00,9.0,3.5,0.00,0.00,3,100,17.6,25.6,0,0.0,4.9
2023-12-05T01:00,8.6,2.8,0.00,0.00,3,98,18.2,23.8,0,0.0,4.3
2023-12-05T02:00,8.4,2.2,0.00,0.00,0,6,20.6,27.4,0,0.0,3.6
2023-12-05T03:00,7.9,1.9,0.00,0.00,0,1,20.7,27.7,0,0.0,3.0
2023-12-05T04:00,7.3,1.8,0.00,0.00,0,0,20.9,28.4,0,0.0,2.4
2023-12-05T05:00,6.9,1.7,0.00,0.00,0,0,22.1,29.9,0,0.0,1.8
2023-12-05T06:00,6.5,1.3,0.00,0.00,0,0,22.3,30.6,0,0.0,1.4
2023-12-05T07:00,6.3,0.9,0.00,0.00,0,0,24.3,32.8,0,0.0,0.8
2023-12-05T08:00,6.0,0.8,0.00,0.00,0,0,23.1,33.8,0,0.0,0.6
2023-12-05T09:00,5.7,1.0,0.00,0.00,0,0,23.0,32.0,0,0.0,0.3
2023-12-05T10:00,5.3,1.1,0.00,0.00,0,0,21.1,31.7,0,0.0,0.3
2023-12-05T11:00,4.9,1.1,0.00,0.00,0,2,19.2,29.5,0,0.0,0.2
2023-12-05T12:00,4.6,1.3,0.00,0.00,1,46,18.1,27.4,0,0.0,0.0
2023-12-05T13:00,4.7,1.3,0.00,0.00,3,100,16.1,26.6,1,42.0,0.4
2023-12-05T14:00,4.9,1.3,0.00,0.00,3,82,17.2,24.8,1,171.0,0.4
2023-12-05T15:00,5.5,1.2,0.00,0.00,3,100,12.6,24.8,1,307.0,1.8
2023-12-05T16:00,6.1,0.3,0.00,0.00,3,100,9.7,18.7,1,361.0,2.6
2023-12-05T17:00,6.7,0.2,0.00,0.00,3,100,10.2,15.5,1,232.0,3.1
2023-12-05T18:00,7.0,0.0,0.00,0.00,3,100,8.8,15.5,1,193.0,3.6
2023-12-05T19:00,7.2,-0.3,0.00,0.00,3,100,8.2,14.0,1,169.0,3.8
2023-12-05T20:00,7.4,-0.5,0.00,0.00,3,100,8.4,13.3,1,137.0,3.9
2023-12-05T21:00,7.6,-0.7,0.00,0.00,3,100,7.6,13.3,1,49.0,4.3
2023-12-05T22:00,7.7,-0.8,0.00,0.00,3,100,7.1,11.9,0,6.0,4.4
2023-12-05T23:00,7.7,-0.7,0.00,0.00,3,100,6.9,11.5,0,0.0,4.4
2023-12-06T00:00,7.6,-0.4,0.00,0.00,3,100,7.9,12.2,0,0.0,4.3
2023-12-06T01:00,7.1,-0.0,0.00,0.00,3,100,5.1,12.6,0,0.0,4.2
2023-12-06T02:00,6.9,0.3,0.00,0.00,3,98,7.2,11.5,0,0.0,3.8
2023-12-06T03:00,6.8,0.6,0.00,0.00,1,23,11.2,16.2,0,0.0,3.2
2023-12-06T04:00,6.3,1.1,0.00,0.00,0,4,17.3,23.0,0,0.0,1.8
2023-12-06T05:00,6.1,0.8,0.00,0.00,0,15,20.4,28.1,0,0.0,1.1
2023-12-06T06:00,6.0,0.3,0.00,0.00,1,44,17.4,28.4,0,0.0,1.4
2023-12-06T07:00,5.6,0.7,0.00,0.00,3,89,18.0,25.6,0,0.0,1.0
2023-12-06T08:00,5.3,0.9,0.00,0.00,3,99,17.7,25.6,0,0.0,0.7
2023-12-06T09:00,4.6,0.3,0.00,0.00,1,46,20.2,28.1,0,0.0,-0.4
2023-12-06T10:00,4.5,0.2,0.00,0.00,2,69,21.8,30.2,0,0.0,-0.8
2023-12-06T11:00,4.4,0.8,0.00,0.00,3,100,22.8,31.7,0,0.0,-0.9
2023-12-06T12:00,4.0,1.1,0.00,0.00,3,100,24.8,34.2,0,0.0,-1.6
2023-12-06T13:00,4.0,0.8,0.00,0.00,1,27,24.0,34.2,1,39.0,-1.5
2023-12-06T14:00,4.1,0.8,0.00,0.00,2,78,26.8,37.4,1,170.0,-1.8
2023-12-06T15:00,4.4,0.4,0.00,0.00,3,100,26.9,38.2,1,220.0,-1.6
2023-12-06T16:00,4.5,-0.3,0.00,0.00,3,100,26.0,37.8,1,193.0,-1.5
2023-12-06T17:00,4.7,-1.0,0.00,0.00,0,6,23.3,36.4,1,131.0,-1.0
2023-12-06T18:00,5.8,-1.7,0.00,0.00,2,54,25.1,33.5,1,390.0,-0.2
2023-12-06T19:00,6.1,-1.5,0.00,0.00,2,71,27.7,37.1,1,330.0,-0.3
2023-12-06T20:00,6.3,-1.3,0.00,0.00,2,57,31.6,42.1,1,195.0,-0.6
2023-12-06T21:00,6.1,-1.5,0.00,0.00,3,84,32.2,43.9,1,92.0,-0.9
2023-12-06T22:00,5.9,-2.4,0.00,0.00,2,56,36.2,49.0,0,8.0,-1.9
2023-12-06T23:00,5.3,-3.0,0.00,0.00,2,64,37.5,52.2,0,0.0,-2.7
2023-12-07T00:00,4.7,-3.4,0.00,0.00,1,38,37.8,52.9,0,0.0,-3.4
2023-12-07T01:00,4.4,-3.5,0.00,0.00,3,80,33.0,49.3,0,0.0,-3.0
2023-12-07T02:00,4.2,-3.7,0.00,0.00,3,99,27.7,46.1,0,0.0,-2.5
2023-12-07T03:00,4.0,-3.7,0.00,0.00,2,71,27.7,39.2,0,0.0,-2.7
2023-12-07T04:00,3.8,-3.6,0.00,0.00,0,5,31.1,42.5,0,0.0,-3.3
2023-12-07T05:00,3.1,-4.5,0.00,0.00,0,0,28.4,43.6,0,0.0,-3.8
2023-12-07T06:00,2.5,-4.1,0.00,0.00,0,0,23.5,40.3,0,0.0,-3.6
2023-12-07T07:00,2.0,-4.2,0.00,0.00,0,2,25.5,35.6,0,0.0,-4.4
2023-12-07T08:00,1.6,-4.3,0.00,0.00,1,22,27.4,39.2,0,0.0,-5.1
2023-12-07T09:00,1.2,-4.7,0.00,0.00,3,100,24.9,39.6,0,0.0,-5.2
2023-12-07T10:00,0.9,-4.8,0.00,0.00,2,50,24.5,36.0,0,0.0,-5.4
2023-12-07T11:00,0.7,-4.8,0.00,0.00,3,100,23.5,36.0,0,0.0,-5.5
2023-12-07T12:00,0.7,-4.5,0.00,0.00,3,100,22.8,34.6,0,0.0,-5.4
2023-12-07T13:00,1.3,-3.7,0.00,0.00,3,100,17.6,30.2,1,37.0,-3.9
2023-12-07T14:00,2.1,-2.6,0.00,0.00,3,100,18.8,27.7,1,109.0,-3.2
2023-12-07T15:00,2.8,-1.3,0.10,0.07,71,99,23.4,33.5,1,187.0,-2.9
2023-12-07T16:00,3.5,-0.0,0.00,0.00,3,100,24.1,34.6,1,324.0,-2.2
2023-12-07T17:00,4.5,0.3,0.10,0.00,51,100,25.9,36.0,1,273.0,-1.4
2023-12-07T18:00,5.0,1.2,0.00,0.00,3,100,27.8,38.2,1,262.0,-1.0
2023-12-07T19:00,4.8,1.2,0.00,0.00,3,100,24.3,38.5,1,129.0,-0.6
2023-12-07T20:00,5.3,1.5,0.00,0.00,3,100,26.1,36.0,1,101.0,-0.4
2023-12-07T21:00,6.2,1.0,0.00,0.00,3,100,27.7,37.4,1,41.0,0.2
2023-12-07T22:00,7.0,0.6,0.00,0.00,3,99,28.3,37.8,0,4.0,0.8
2023-12-07T23:00,7.1,0.4,0.00,0.00,3,90,31.7,42.5,0,0.0,0.4
2023-12-08T00:00,7.1,0.7,0.00,0.00,3,96,27.3,42.5,0,0.0,1.1
2023-12-08T01:00,7.0,1.2,0.00,0.00,1,44,21.1,33.5,0,0.0,2.0
2023-12-08T02:00,6.5,1.5,0.00,0.00,0,5,18.0,28.8,0,0.0,2.0
2023-12-08T03:00,6.0,1.5,0.00,0.00,0,14,16.1,24.8,0,0.0,1.7
2023-12-08T04:00,5.6,1.2,0.00,0.00,0,4,13.7,23.0,0,0.0,1.7
2023-12-08T05:00,5.4,1.5,0.00,0.00,0,0,12.2,20.5,0,0.0,1.7
2023-12-08T06:00,5.2,1.4,0.00,0.00,0,0,10.2,18.7,0,0.0,1.8
2023-12-08T07:00,5.4,1.5,0.00,0.00,0,0,9.9,16.6,0,0.0,2.0
2023-12-08T08:00,5.5,1.6,0.00,0.00,0,0,7.8,15.8,0,0.0,2.5
2023-12-08T09:00,5.6,1.6,0.00,0.00,1,41,5.8,13.3,0,0.0,2.9
2023-12-08T10:00,5.5,2.1,0.00,0.00,2,73,5.8,11.2,0,0.0,2.9
2023-12-08T11:00,4.9,4.9,0.00,0.00,3,100,5.5,11.2,0,0.0,2.8
2023-12-08T12:00,5.1,5.1,0.00,0.00,3,100,5.4,11.2,0,0.0,3.1
2023-12-08T13:00,5.2,5.2,0.00,0.00,3,100,4.6,9.7,1,31.0,3.4
2023-12-08T14:00,5.8,5.4,0.00,0.00,3,97,4.6,9.7,1,156.0,4.0
2023-12-08T15:00,6.6,4.7,0.00,0.00,3,98,6.8,11.5,1,289.0,4.3
2023-12-08T16:00,7.4,3.4,0.00,0.00,1,27,6.6,11.5,1,382.0,4.9
2023-12-08T17:00,8.1,3.3,0.00,0.00,0,13,8.7,12.2,1,452.0,5.2
2023-12-08T18:00,8.7,2.7,0.00,0.00,2,52,10.6,14.0,1,442.0,5.5
